Data Source,Indicateurs du développement dans le monde,,,,,
Last Updated Date,22/12/2015,,,,,
,,,,,,
Faible revenu,LIC,Émissions de CO2 (tonnes métriques par habitant),,"0,27096449",,0.270964490008672
Liechtenstein,LIE,Émissions de CO2 (tonnes métriques par habitant),,"1,405096204",,1.40509620384815
Sri Lanka,LKA,Émissions de CO2 (tonnes métriques par habitant),"0,228261116","0,72992084",0.228261115602264,0.729920839522737
"Revenu intermédiaire, tranche inférieure",LMC,Émissions de CO2 (tonnes métriques par habitant),"0,371185547","1,508992665",0.371185546733614,1.5089926650977
Revenu faible et intermédiaire,LMY,Émissions de CO2 (tonnes métriques par habitant),"0,825413985","3,103174447",0.825413985331985,3.10317444743731
Lesotho,LSO,Émissions de CO2 (tonnes métriques par habitant),,"1,082269608",,1.08226960820483
Lituanie,LTU,Émissions de CO2 (tonnes métriques par habitant),,"4,537558514",,4.53755851412512
Luxembourg,LUX,Émissions de CO2 (tonnes métriques par habitant),"36,6851833","20,8978117",36.6851832977673,20.8978116975694
Lettonie,LVA,Émissions de CO2 (tonnes métriques par habitant),,"3,786801437",,3.7868014365136
"Région administrative spéciale de Macao, Chine",MAC,Émissions de CO2 (tonnes métriques par habitant),"0,299423759","2,133060902",0.299423758865248,2.13306090195031
Saint-Martin (fr),MAF,Émissions de CO2 (tonnes métriques par habitant),,,,
Maroc,MAR,Émissions de CO2 (tonnes métriques par habitant),"0,295357988","1,737915547",0.295357988224715,1.73791554669125
Monaco,MCO,Émissions de CO2 (tonnes métriques par habitant),,,,
Moldova,MDA,Émissions de CO2 (tonnes métriques par habitant),,"1,398821793",,1.39882179311941
Madagascar,MDG,Émissions de CO2 (tonnes métriques par habitant),"0,078382804","0,112992805",0.0783828044674529,0.112992805389691
Maldives,MDV,Émissions de CO2 (tonnes métriques par habitant),,"2,927763926",,2.92776392572944
Afrique du Nord et Moyen-Orient (tous niveaux de revenu),MEA,Émissions de CO2 (tonnes métriques par habitant),"0,969101074","5,962865313",0.96910107445172,5.96286531300497
Mexique,MEX,Émissions de CO2 (tonnes métriques par habitant),"1,653382289","3,876107611",1.65338228937023,3.87610761080744
Îles Marshall,MHL,Émissions de CO2 (tonnes métriques par habitant),,"1,954207191",,1.95420719057498
Revenu intermédiaire,MIC,Émissions de CO2 (tonnes métriques par habitant),"0,87642012","3,424407905",0.876420120393459,3.42440790514306
"Macédoine, ex-République yougoslave de",MKD,Émissions de CO2 (tonnes métriques par habitant),,"4,519210141",,4.51921014111123
Mali,MLI,Émissions de CO2 (tonnes métriques par habitant),"0,022989591","0,079956379",0.0229895910314549,0.0799563786058226
Malte,MLT,Émissions de CO2 (tonnes métriques par habitant),"1,044345429","6,034321639",1.04434542949012,6.03432163894414
Myanmar,MMR,Émissions de CO2 (tonnes métriques par habitant),"0,126463436","0,200285212",0.12646343570247,0.200285212139622
Moyen-Orient et Afrique du Nord,MNA,Émissions de CO2 (tonnes métriques par habitant),"0,860373404","3,878219274",0.860373404235302,3.87821927364453
Monténégro,MNE,Émissions de CO2 (tonnes métriques par habitant),,"4,145547583",,4.14554758345308
Mongolie,MNG,Émissions de CO2 (tonnes métriques par habitant),"1,354716938","6,915146531",1.35471693769008,6.91514653104629
Mariannes,MNP,Émissions de CO2 (tonnes métriques par habitant),,,,
Mozambique,MOZ,Émissions de CO2 (tonnes métriques par habitant),"0,251537178","0,131189805",0.251537177721152,0.131189805492051
Mauritanie,MRT,Émissions de CO2 (tonnes métriques par habitant),"0,042730461","0,627225464",0.0427304613305056,0.627225463799213
Maurice,MUS,Émissions de CO2 (tonnes métriques par habitant),"0,272514943","3,127070817",0.272514942723982,3.12707081740397
Malawi,MWI,Émissions de CO2 (tonnes métriques par habitant),,"0,079231485",,0.0792314846186132
Malaisie,MYS,Émissions de CO2 (tonnes métriques par habitant),,"7,898823573",,7.89882357346821
Amérique du Nord,NAC,Émissions de CO2 (tonnes métriques par habitant),"15,5255288","16,7319858",15.5255287984268,16.7319858017319
Namibie,NAM,Émissions de CO2 (tonnes métriques par habitant),,"1,239160489",,1.23916048891129
